fuel_price,temperature,available_bikes,holiday,day_of_week,weather,demand_score,rental_price
96.95,35.5,92,0,4,Sunny,30.21,142.92
95.44,29.1,37,1,2,Cloudy,53.69,216.95
114.31,37.6,25,0,1,Sunny,73.02,252.68
94.05,23.0,71,0,6,Sunny,38.37,167.7
104.06,30.2,72,0,2,Sunny,44.31,171.39
118.16,32.9,36,1,0,Sunny,100.0,292.17
95.57,30.3,28,0,0,Sunny,42.25,191.03
119.34,37.8,39,0,5,Sunny,95.32,271.08
119.83,39.8,22,0,6,Sunny,96.12,283.97
106.67,22.3,71,0,0,Sunny,52.71,187.56
95.1,22.6,58,0,2,Rainy,0.0,95.37
99.48,22.6,30,0,6,Sunny,65.29,238.05
102.73,33.6,64,0,1,Sunny,47.18,172.65
99.28,27.5,92,0,6,Sunny,42.94,139.27
98.42,34.7,69,0,4,Cloudy,28.74,152.72
119.17,28.1,55,0,1,Cloudy,62.1,209.66
94.6,32.6,64,0,1,Sunny,32.48,152.23
112.0,35.4,63,0,3,Sunny,55.71,187.47
90.01,31.0,80,0,1,Cloudy,16.01,98.74
107.89,30.8,21,0,4,Rainy,25.8,154.39
117.48,21.8,89,0,3,Rainy,25.92,131.71
98.64,28.2,25,0,1,Sunny,46.21,194.07
95.57,30.9,71,0,3,Cloudy,21.72,125.93
109.55,29.2,32,0,6,Sunny,82.94,244.7
111.38,38.0,93,0,1,Cloudy,37.72,160.89
110.64,38.1,48,0,0,Sunny,46.18,183.65
99.58,36.4,74,0,0,Sunny,30.45,161.54
97.57,27.5,66,0,1,Cloudy,15.76,123.3
118.68,34.3,46,0,6,Cloudy,79.56,257.61
117.7,27.9,98,1,3,Cloudy,67.12,201.08
103.72,24.7,100,0,4,Sunny,33.83,123.77
115.39,26.9,26,0,0,Cloudy,62.15,222.37
103.57,21.4,42,0,3,Rainy,18.86,142.43
102.73,26.6,18,0,4,Sunny,51.46,213.98
94.7,29.2,30,0,3,Sunny,47.83,199.26
102.79,39.1,44,0,1,Cloudy,41.36,195.79
106.12,26.3,58,0,0,Sunny,47.06,183.84
90.68,38.0,17,0,0,Cloudy,28.82,165.9
103.32,24.6,98,0,0,Cloudy,24.93,119.0
113.44,23.8,23,1,1,Rainy,51.36,209.5
110.4,30.4,46,0,4,Rainy,30.16,158.63
109.05,33.5,45,0,4,Sunny,64.91,227.99
117.29,20.9,54,0,5,Sunny,85.32,262.84
90.54,24.4,7,0,5,Sunny,63.41,233.27
106.71,29.1,35,0,6,Sunny,87.82,265.15
113.62,26.6,80,1,0,Sunny,67.04,210.54
106.24,34.3,19,0,5,Cloudy,68.92,247.3
99.72,30.2,58,0,6,Rainy,15.46,113.95
94.09,23.2,57,0,4,Rainy,6.83,103.03
116.63,37.9,49,0,5,Sunny,86.47,222.89
104.12,25.9,42,0,5,Cloudy,55.09,193.74
116.34,34.6,82,0,0,Cloudy,48.61,166.78
107.58,35.6,84,0,4,Sunny,52.84,174.03
110.23,39.3,54,0,6,Sunny,76.4,225.16
114.13,30.0,28,0,0,Rainy,40.69,175.2
109.77,32.3,21,0,4,Sunny,75.8,261.04
101.94,26.7,22,1,3,Rainy,46.08,200.71
105.41,33.6,46,1,0,Cloudy,69.93,223.41
114.09,29.3,21,0,5,Sunny,89.21,266.73
101.21,28.8,20,0,6,Sunny,59.54,213.94
101.64,37.1,89,0,6,Sunny,51.28,172.25
92.87,21.0,92,0,6,Cloudy,23.38,123.97
117.44,37.6,56,1,5,Cloudy,98.3,273.11
92.73,37.0,40,1,0,Cloudy,38.25,186.24
109.45,30.1,95,0,5,Cloudy,54.81,187.36
102.4,29.8,43,0,2,Rainy,16.64,141.57
102.17,27.2,85,0,0,Sunny,39.52,158.27
110.39,39.9,29,0,4,Cloudy,59.97,221.71
92.01,22.2,46,0,6,Cloudy,39.08,169.8
107.81,31.8,25,0,3,Sunny,62.55,236.44
113.16,33.6,72,0,3,Rainy,28.82,144.3
114.85,38.7,93,0,4,Cloudy,47.34,157.27
95.12,35.6,63,0,1,Sunny,37.22,159.29
116.92,32.9,34,1,6,Rainy,74.77,247.18
109.68,22.3,61,0,5,Rainy,36.77,159.58
116.46,27.5,37,1,0,Cloudy,83.52,276.55
104.56,22.8,94,1,6,Sunny,64.92,203.44
106.26,37.6,93,0,3,Rainy,0.0,80.0
117.57,35.0,57,0,4,Sunny,68.64,228.38
117.0,35.2,20,0,3,Cloudy,60.11,233.41
103.44,33.0,53,0,6,Sunny,63.72,206.91
98.23,30.1,92,0,6,Sunny,40.28,163.34
101.8,23.0,9,1,6,Rainy,59.61,245.5
101.63,26.6,81,0,6,Cloudy,44.0,159.28
98.61,22.7,98,0,3,Cloudy,9.22,102.34
98.06,34.5,64,1,6,Sunny,74.51,227.27
115.83,23.2,75,0,4,Rainy,24.0,126.85
92.1,34.0,85,0,2,Sunny,11.03,93.59
110.33,33.8,59,0,3,Sunny,55.49,187.57
95.18,29.2,95,0,3,Cloudy,16.18,113.42
100.34,22.7,39,0,1,Sunny,46.77,189.58
91.85,26.3,73,0,2,Sunny,23.54,121.98
98.1,26.4,46,0,1,Rainy,9.12,113.7
113.05,34.0,73,0,4,Cloudy,45.28,164.69
116.55,22.3,28,0,6,Rainy,55.09,212.17
96.65,36.6,75,0,6,Cloudy,30.84,161.19
103.91,35.2,75,0,5,Sunny,55.77,189.53
104.11,23.7,59,0,6,Sunny,72.88,228.87
116.21,34.4,18,0,0,Rainy,44.8,208.97
112.88,33.4,59,0,4,Sunny,62.97,204.51
105.39,35.0,19,0,2,Cloudy,49.18,214.68
110.12,23.8,9,0,5,Sunny,85.51,271.02
115.42,23.2,8,1,4,Cloudy,89.59,289.38
90.29,24.7,34,0,2,Sunny,39.6,176.64
102.09,27.3,88,0,5,Sunny,57.72,184.05
117.22,35.9,57,0,1,Cloudy,56.45,196.72
112.21,34.8,94,1,3,Sunny,70.0,216.86
106.29,38.5,77,0,4,Cloudy,35.15,146.38
105.89,21.2,34,0,6,Cloudy,67.45,230.21
100.43,20.2,90,0,4,Cloudy,25.99,113.89
105.62,34.0,98,0,5,Sunny,53.57,178.69
109.66,25.6,88,0,3,Cloudy,43.14,167.71
102.55,26.7,96,1,4,Rainy,22.62,129.48
111.42,30.9,65,0,6,Cloudy,58.78,204.29
115.84,22.0,75,0,4,Cloudy,51.3,173.13
94.64,32.9,72,0,5,Rainy,9.48,118.2
103.55,26.5,96,0,0,Rainy,0.0,80.0
102.24,32.7,59,0,5,Sunny,59.53,189.82
110.62,36.7,75,0,5,Rainy,39.13,167.66
97.5,23.4,77,0,5,Sunny,53.62,188.76
109.21,38.6,46,1,0,Rainy,49.58,216.21
116.32,30.6,81,0,6,Sunny,79.08,240.16
102.54,38.5,33,0,3,Sunny,54.96,218.16
117.33,24.2,39,0,1,Rainy,36.29,174.61
119.79,32.1,49,0,4,Sunny,77.81,246.26
93.18,28.1,78,0,5,Sunny,33.14,137.03
96.99,35.5,98,0,4,Cloudy,12.73,96.69
118.51,32.1,94,0,1,Cloudy,55.09,201.04
118.75,29.9,96,0,4,Sunny,56.86,165.53
92.93,38.3,33,0,1,Sunny,42.7,187.84
90.45,27.5,74,0,3,Sunny,21.66,126.67
94.83,24.4,7,0,3,Sunny,52.9,223.55
119.88,32.2,97,0,1,Cloudy,43.02,155.53
95.4,32.5,61,1,1,Sunny,61.16,224.3
105.08,28.8,70,0,2,Sunny,41.03,163.98
115.45,29.7,26,0,0,Cloudy,58.57,223.62
90.61,39.2,31,1,6,Rainy,42.71,199.3
108.13,34.7,26,0,0,Cloudy,54.39,207.57
98.31,22.2,78,0,5,Sunny,47.53,168.09
115.87,24.2,53,0,4,Cloudy,65.74,227.06
98.5,39.5,87,1,4,Rainy,20.31,133.06
110.6,34.5,28,0,1,Cloudy,55.26,218.43
110.23,38.3,31,0,5,Sunny,80.37,264.2
96.64,26.1,40,0,1,Rainy,13.34,124.86
91.04,34.8,21,0,0,Cloudy,25.45,158.14
102.28,34.3,60,0,5,Rainy,32.63,151.01
98.68,25.9,14,0,5,Cloudy,56.6,228.12
114.27,31.0,58,0,4,Sunny,59.65,204.09
114.01,32.5,85,1,6,Sunny,95.95,266.68
103.71,29.6,78,0,0,Cloudy,35.84,142.07
108.2,36.5,78,0,3,Sunny,40.01,164.61
108.13,36.7,42,0,0,Sunny,59.06,217.16
114.81,37.0,85,0,0,Sunny,51.2,179.14
102.75,36.1,94,0,1,Rainy,4.92,88.15
98.26,29.8,94,1,4,Rainy,22.79,137.37
97.95,27.6,8,0,6,Sunny,72.22,250.6
106.09,36.6,54,0,3,Cloudy,39.13,179.79
103.47,29.8,95,1,0,Sunny,61.16,203.31
103.2,24.9,65,0,0,Cloudy,35.05,145.5
92.73,30.1,25,1,1,Sunny,61.23,231.65
111.56,22.8,40,1,5,Cloudy,87.91,275.84
96.41,33.8,50,0,2,Sunny,40.14,166.68
95.91,26.7,99,0,4,Sunny,23.81,126.99
102.38,25.2,75,1,4,Sunny,49.05,169.99
96.83,39.1,48,0,4,Sunny,40.98,181.19
107.52,35.5,68,0,0,Rainy,15.19,123.86
101.14,35.7,22,0,0,Sunny,56.85,200.43
103.47,32.5,92,0,0,Sunny,27.57,129.45
106.12,36.8,17,0,5,Sunny,81.63,259.96
96.11,35.2,17,1,2,Sunny,69.2,262.4
94.67,32.0,29,1,0,Cloudy,55.78,214.21
116.41,39.2,9,1,4,Sunny,93.77,305.69
103.01,23.8,43,0,5,Sunny,60.44,220.29
102.36,38.9,33,0,4,Sunny,44.27,185.04
91.07,28.0,61,0,1,Sunny,29.03,157.14
104.94,30.6,50,0,2,Sunny,50.68,187.91
106.63,22.5,37,0,3,Rainy,23.12,158.77
106.77,30.8,92,0,0,Sunny,35.59,163.89
111.21,32.2,14,1,6,Cloudy,91.57,300.26
95.32,40.0,62,0,3,Cloudy,11.91,120.33
97.57,39.5,29,0,0,Sunny,40.92,180.38
114.32,39.3,78,0,2,Cloudy,44.83,181.56
118.42,27.0,43,0,2,Cloudy,61.73,221.72
94.08,39.8,20,0,4,Cloudy,34.78,173.92
104.93,29.1,64,0,2,Rainy,17.0,135.6
96.43,37.0,32,0,5,Sunny,56.59,211.75
91.8,24.3,80,1,5,Sunny,61.15,210.48
99.77,30.1,48,0,6,Cloudy,54.14,195.17
94.31,39.3,62,0,3,Sunny,38.62,156.0
111.3,38.9,36,0,3,Sunny,68.6,223.38
106.01,33.7,67,0,2,Rainy,14.28,114.16
94.32,36.0,97,0,3,Cloudy,6.97,93.16
90.28,23.5,49,0,5,Sunny,47.08,182.86
114.24,34.4,57,0,0,Sunny,62.39,202.46
95.29,32.4,65,0,1,Sunny,40.31,157.45
108.19,21.8,54,0,6,Sunny,71.54,236.9
100.11,22.3,31,0,5,Rainy,30.06,162.63
107.56,22.2,30,0,4,Rainy,34.43,156.31
99.47,34.5,7,0,1,Cloudy,44.69,201.88
92.61,22.8,94,0,3,Sunny,20.7,111.93
96.69,29.4,43,0,4,Cloudy,42.18,181.06
95.64,27.1,69,0,6,Rainy,14.09,111.33
102.84,31.0,39,0,1,Rainy,23.19,157.53
109.75,34.1,57,1,1,Cloudy,75.04,240.35
97.91,33.7,95,0,3,Cloudy,15.61,103.92
90.36,30.3,50,0,4,Cloudy,25.09,142.63
105.57,29.3,72,0,5,Sunny,60.09,200.95
108.17,28.0,87,0,5,Cloudy,61.36,195.11
118.89,37.2,26,0,4,Cloudy,77.75,248.82
107.68,26.6,64,1,1,Cloudy,66.04,222.07
104.14,25.2,10,0,4,Cloudy,58.43,223.14
107.2,34.9,56,1,6,Cloudy,75.53,249.74
117.84,27.2,77,0,5,Cloudy,77.24,215.23
114.85,36.9,79,0,4,Sunny,54.06,180.07
99.69,26.6,90,1,0,Rainy,19.57,123.66
97.12,34.0,77,0,3,Cloudy,19.01,131.87
97.88,20.9,33,0,5,Cloudy,56.22,219.1
105.13,27.7,47,1,3,Sunny,82.32,262.82
112.32,26.9,78,1,0,Rainy,42.34,164.26
105.1,36.3,38,0,6,Cloudy,62.82,219.53
92.03,39.3,35,1,6,Cloudy,61.98,244.11
111.71,29.2,90,0,1,Rainy,16.06,107.72
114.18,36.5,50,0,2,Rainy,29.59,154.29
98.68,34.0,8,0,5,Cloudy,68.79,246.32
109.92,39.3,6,1,1,Sunny,97.06,299.9
102.8,36.2,9,0,0,Rainy,24.76,158.6
116.67,21.5,50,0,4,Rainy,35.31,157.08
115.36,34.3,83,0,0,Sunny,72.71,212.0
105.76,30.7,23,0,3,Sunny,63.11,230.63
110.75,20.3,42,0,4,Cloudy,60.78,214.77
116.5,25.0,63,0,1,Sunny,62.97,210.9
104.87,38.4,83,0,4,Sunny,44.78,181.38
99.4,38.5,76,0,3,Cloudy,23.17,149.47
112.61,36.0,24,0,0,Rainy,34.04,175.02
96.6,39.6,80,0,6,Sunny,49.87,182.15
101.66,36.1,72,0,1,Rainy,1.41,96.8
115.97,20.2,57,0,2,Rainy,25.9,151.73
111.73,25.8,59,0,6,Rainy,43.33,181.82
102.11,20.6,43,0,2,Sunny,47.83,185.37
96.44,21.9,40,0,0,Sunny,41.26,195.12
100.68,24.4,62,0,1,Sunny,33.41,166.39
98.52,30.1,19,1,6,Rainy,45.74,215.56
95.28,37.0,5,0,6,Cloudy,57.53,231.53
112.3,37.2,99,1,1,Sunny,67.58,210.33
97.56,32.3,13,0,4,Sunny,56.99,222.72
103.63,38.6,27,0,6,Sunny,67.84,239.91
101.58,30.0,56,0,5,Rainy,24.73,143.55
119.46,37.8,30,0,0,Cloudy,70.43,239.79
101.73,29.1,64,0,4,Cloudy,32.38,151.47
92.4,25.5,22,0,0,Sunny,44.99,193.91
92.69,38.3,82,0,3,Rainy,0.0,99.33
107.72,27.8,62,0,0,Cloudy,45.55,177.67
107.98,30.1,69,0,4,Rainy,21.97,127.76
102.56,26.6,81,0,1,Sunny,35.43,150.6
102.96,33.3,83,0,0,Cloudy,31.54,131.6
91.62,39.9,73,0,6,Sunny,42.31,173.2
105.5,20.5,18,1,1,Sunny,85.79,281.52
105.14,38.0,82,0,3,Sunny,43.12,160.0
94.49,20.1,50,0,2,Sunny,43.82,176.44
93.12,27.3,73,0,2,Sunny,38.32,145.86
93.71,23.4,79,0,4,Cloudy,19.99,137.09
93.03,35.1,36,0,0,Sunny,40.32,182.17
108.29,21.0,55,0,3,Sunny,56.01,213.81
95.89,31.1,73,0,3,Sunny,25.37,133.17
97.54,25.9,19,1,1,Cloudy,53.48,226.48
95.21,22.7,57,0,5,Sunny,44.94,184.35
118.74,35.4,75,0,6,Cloudy,71.93,221.97
115.64,24.3,73,1,4,Sunny,80.59,241.03
96.91,24.5,98,0,3,Sunny,33.61,123.4
99.83,25.5,19,1,0,Cloudy,51.51,237.35
96.3,31.7,34,0,3,Sunny,44.45,183.23
104.76,33.2,82,0,2,Rainy,9.7,122.83
90.59,20.4,28,0,4,Rainy,6.97,119.79
110.14,24.8,92,0,1,Cloudy,38.33,160.09
105.69,28.6,39,1,6,Sunny,93.67,289.85
116.96,26.6,73,0,0,Cloudy,54.42,192.57
94.93,37.7,16,0,2,Cloudy,39.8,184.67
114.12,35.8,88,0,3,Sunny,54.69,177.25
113.76,32.5,50,0,4,Sunny,76.22,235.12
93.82,26.8,73,0,4,Sunny,31.71,147.78
101.96,34.0,40,0,0,Sunny,51.92,197.78
95.1,36.9,89,1,1,Cloudy,32.27,145.33
97.64,31.9,52,0,2,Rainy,4.15,99.95
97.9,35.7,71,0,5,Sunny,58.1,188.34
106.69,35.0,97,0,1,Sunny,28.51,132.08
102.34,31.4,58,0,6,Sunny,61.4,200.9
118.43,26.2,93,0,6,Sunny,74.62,204.03
93.79,34.9,95,0,0,Sunny,24.69,123.06
119.21,24.1,40,0,0,Sunny,78.14,228.2
96.92,35.6,56,0,2,Sunny,46.16,180.03
113.19,36.1,26,0,4,Cloudy,62.47,225.08
100.17,36.4,42,0,4,Cloudy,37.33,175.7
94.29,29.5,66,0,2,Rainy,1.4,97.24
115.74,23.8,69,0,1,Cloudy,60.57,189.3
99.27,22.0,7,0,6,Sunny,75.23,255.43
109.77,34.9,92,0,2,Cloudy,42.11,160.01
106.99,37.7,12,1,5,Sunny,100.0,312.34
104.15,33.0,43,0,4,Cloudy,43.96,176.37
104.87,22.9,22,0,1,Sunny,68.14,239.98
111.97,38.7,7,0,3,Sunny,78.48,270.09
92.63,39.8,22,0,1,Sunny,41.14,180.24
110.05,28.7,84,0,6,Sunny,65.03,184.37
116.87,31.9,100,0,4,Sunny,60.5,198.09
91.73,35.5,5,0,0,Sunny,51.73,218.14
94.22,34.7,30,0,1,Cloudy,28.12,156.96
111.5,39.4,56,0,6,Sunny,77.26,232.14
103.12,22.3,16,0,1,Sunny,59.84,225.88
102.11,31.6,42,0,0,Cloudy,40.23,184.75
94.11,33.8,89,0,4,Sunny,31.12,124.43
105.2,37.8,45,1,3,Rainy,38.12,177.9
93.8,37.5,57,0,3,Rainy,0.0,109.73
104.3,39.6,17,0,6,Rainy,37.27,190.19
112.91,30.2,80,0,2,Sunny,54.49,189.0
97.75,36.6,17,0,3,Sunny,47.85,205.88
104.42,28.5,22,0,3,Cloudy,45.71,198.76
119.76,28.4,23,0,1,Sunny,78.29,250.68
110.6,25.1,23,0,2,Sunny,64.85,225.76
115.24,36.4,74,0,3,Sunny,56.86,196.79
102.45,39.7,52,0,1,Cloudy,40.06,166.8
113.04,25.1,75,0,2,Sunny,47.25,174.83
91.22,21.1,75,0,1,Cloudy,10.81,108.18
93.69,36.3,32,0,0,Sunny,40.43,199.31
96.09,32.4,96,0,4,Cloudy,21.08,113.66
102.06,39.2,23,0,4,Sunny,54.96,221.77
115.37,25.0,84,0,4,Sunny,57.09,191.42
100.39,21.4,85,1,3,Sunny,54.64,189.92
109.64,29.8,90,0,4,Sunny,38.34,139.06
111.28,21.7,87,1,4,Sunny,74.11,224.48
107.59,25.2,52,0,2,Sunny,58.87,212.15
100.72,22.5,33,0,6,Rainy,35.25,162.15
107.31,24.5,52,0,2,Cloudy,57.9,209.9
100.27,22.1,23,0,5,Rainy,27.01,172.86
92.52,39.1,51,0,2,Rainy,0.0,100.27
119.78,25.6,93,0,3,Cloudy,55.31,185.36
93.82,28.9,64,0,6,Sunny,44.84,174.83
92.17,38.0,52,0,5,Rainy,7.73,117.48
116.36,33.5,24,0,5,Cloudy,80.92,270.61
99.06,32.4,23,0,4,Rainy,13.59,125.53
109.51,34.1,46,0,3,Cloudy,59.09,202.24
99.87,36.6,81,0,6,Cloudy,51.81,187.77
101.74,37.6,80,0,6,Rainy,10.44,115.27
97.86,32.9,53,0,3,Cloudy,23.51,129.56
100.29,37.8,19,1,3,Cloudy,60.94,247.69
102.32,30.7,64,0,3,Sunny,40.83,145.92
111.61,25.5,72,1,3,Rainy,36.94,170.5
105.35,37.6,83,0,3,Cloudy,32.15,143.12
118.31,30.8,85,1,5,Sunny,94.73,257.14
91.26,38.1,31,0,4,Sunny,30.82,159.6
105.09,20.8,79,1,2,Cloudy,48.8,178.27
107.53,28.0,59,0,5,Sunny,76.32,231.25
117.61,39.0,91,0,1,Sunny,57.32,198.57
91.47,25.0,19,0,6,Sunny,54.47,220.13
107.2,38.8,56,0,1,Rainy,11.41,129.0
115.61,39.1,35,0,1,Sunny,70.6,232.0
97.26,37.6,94,0,6,Cloudy,37.49,147.33
116.29,31.3,11,1,0,Rainy,69.11,245.33
90.57,32.9,17,0,2,Sunny,44.81,194.93
111.97,37.4,58,0,4,Sunny,54.54,189.76
117.99,35.5,17,0,3,Rainy,40.79,193.83
109.72,32.6,24,0,1,Cloudy,63.04,220.82
103.17,39.6,14,0,6,Sunny,79.69,254.74
91.35,33.7,56,0,2,Rainy,0.0,100.17
117.6,39.5,41,1,4,Cloudy,88.37,273.14
104.11,21.1,56,0,1,Rainy,8.35,106.42
90.87,22.8,31,0,2,Sunny,30.78,158.14
110.69,29.0,38,0,6,Sunny,71.55,229.19
104.46,27.7,66,0,5,Cloudy,53.69,195.16
93.73,35.7,20,0,4,Sunny,45.68,200.56
96.43,23.2,63,0,6,Sunny,48.13,174.09
91.93,39.5,25,0,5,Sunny,51.5,199.48
107.23,26.3,20,0,2,Cloudy,66.92,226.27
108.66,28.6,85,0,3,Sunny,46.2,162.51
105.17,25.5,83,0,2,Sunny,49.8,174.12
114.51,31.6,17,0,2,Cloudy,65.94,228.16
115.83,21.2,37,0,0,Sunny,70.14,250.25
108.47,23.0,58,0,3,Sunny,62.39,213.29
90.38,34.9,73,0,5,Cloudy,32.62,146.97
110.86,23.7,31,0,2,Sunny,66.86,230.54
102.54,24.7,56,1,3,Cloudy,62.68,208.69
106.97,35.9,69,0,2,Sunny,62.35,193.14
109.47,21.9,48,0,6,Sunny,71.15,239.65
100.51,28.7,34,0,3,Cloudy,42.92,198.34
117.51,20.5,27,1,4,Rainy,61.12,213.8
94.02,26.9,83,0,6,Sunny,36.46,152.88
110.15,34.0,87,0,1,Cloudy,34.31,154.31
90.13,21.8,98,0,0,Sunny,23.76,116.03
117.74,37.8,20,0,1,Sunny,71.49,255.83
93.38,38.2,59,0,2,Sunny,34.9,164.46
92.85,22.1,22,0,2,Rainy,3.54,123.99
99.99,39.8,94,0,4,Sunny,40.65,149.21
101.21,26.0,21,0,2,Sunny,54.15,212.7
96.43,21.7,79,0,5,Cloudy,34.12,143.34
107.55,20.1,56,0,3,Sunny,62.38,211.65
103.29,28.2,49,1,5,Sunny,89.62,273.83
91.03,32.6,60,1,1,Sunny,51.31,193.88
99.59,26.6,97,0,6,Rainy,14.31,86.69
114.31,36.7,58,0,2,Sunny,58.65,200.02
110.69,34.3,13,1,4,Rainy,60.85,229.88
111.75,27.0,21,0,0,Sunny,70.32,232.12
110.94,34.7,31,0,5,Sunny,83.92,255.04
99.33,38.8,41,1,1,Rainy,34.12,182.52
92.99,21.9,26,0,4,Cloudy,26.13,150.15
98.17,26.1,76,0,4,Sunny,37.43,147.27
114.95,29.3,71,0,1,Cloudy,50.2,185.51
119.41,30.0,42,1,4,Sunny,90.32,270.45
104.82,30.8,100,0,6,Cloudy,41.49,140.66
90.29,26.0,76,0,6,Cloudy,27.74,143.4
94.2,33.3,48,0,0,Sunny,39.87,171.73
99.66,32.9,95,0,0,Rainy,0.0,80.0
107.36,31.6,100,0,2,Sunny,42.98,150.57
92.25,22.3,40,0,3,Sunny,33.82,169.26
118.3,29.5,29,0,2,Sunny,82.8,265.02
100.95,27.1,99,0,3,Rainy,0.0,80.0
117.38,29.8,46,0,1,Sunny,70.6,217.09
113.42,38.4,17,0,4,Cloudy,64.14,234.32
112.66,29.6,60,0,2,Rainy,27.66,142.07
108.2,20.3,83,0,4,Cloudy,41.94,165.85
108.8,28.8,55,0,2,Cloudy,42.25,166.38
109.14,36.4,54,0,2,Sunny,55.79,195.91
108.86,35.6,81,0,0,Cloudy,46.34,156.06
106.61,30.3,56,0,3,Sunny,51.31,195.63
119.59,25.0,37,0,1,Rainy,45.12,197.53
111.97,29.3,99,0,6,Sunny,57.08,174.34
113.31,31.3,29,0,4,Sunny,62.69,221.79
116.17,40.0,62,0,2,Sunny,60.46,196.35
96.47,32.9,44,0,4,Sunny,38.05,165.79
92.51,33.9,91,0,0,Sunny,26.67,133.06
104.49,29.8,42,0,6,Rainy,39.88,171.75
105.42,27.1,7,0,1,Rainy,21.41,163.83
114.88,36.3,20,0,3,Cloudy,63.61,229.37
103.31,29.9,6,0,3,Sunny,66.66,247.99
107.13,39.9,27,0,2,Sunny,62.06,220.07
105.81,29.1,34,0,6,Rainy,46.04,199.56
91.15,21.4,14,0,1,Sunny,45.89,215.6
108.46,33.7,69,1,3,Cloudy,60.65,196.06
114.84,20.9,26,0,1,Sunny,73.57,243.69
94.73,25.0,56,0,4,Rainy,0.0,96.26
107.83,27.1,60,0,0,Sunny,49.52,178.4
107.81,34.8,37,0,1,Sunny,65.31,227.32
94.93,29.9,93,1,1,Cloudy,38.2,166.23
93.7,20.6,90,0,6,Sunny,40.83,137.7
119.4,32.3,84,0,3,Cloudy,55.12,165.81
101.81,28.2,34,0,5,Sunny,62.43,233.63
96.82,38.4,86,0,2,Cloudy,21.95,119.6
95.14,30.0,28,0,6,Sunny,59.96,219.63
110.03,34.2,9,0,2,Cloudy,72.35,242.19
108.28,24.4,57,0,5,Rainy,28.86,148.8
109.31,35.2,59,0,5,Rainy,32.64,165.21
92.64,34.4,27,0,6,Cloudy,37.93,183.74
116.81,38.1,95,0,5,Cloudy,60.62,188.16
101.68,20.7,80,0,4,Cloudy,19.81,106.5
99.4,29.0,14,0,3,Sunny,60.83,233.43
103.87,33.6,37,0,3,Cloudy,50.17,196.88
101.7,21.9,84,0,0,Sunny,36.55,143.93
115.91,28.2,97,0,2,Sunny,49.69,171.09
117.88,38.8,66,0,3,Cloudy,49.4,174.13
99.1,28.7,86,0,5,Cloudy,34.34,148.29
115.92,39.7,31,0,4,Sunny,77.7,259.1
113.45,21.1,11,0,6,Cloudy,77.93,261.01
117.92,34.4,31,0,0,Rainy,52.13,199.94
97.37,31.6,78,0,2,Cloudy,30.11,135.62
107.31,30.0,14,0,2,Cloudy,56.77,223.24
98.24,39.4,79,0,2,Sunny,31.35,138.47
114.72,22.6,61,0,0,Rainy,25.94,160.12
90.16,37.9,34,0,6,Sunny,58.03,201.14
106.94,33.8,7,0,6,Rainy,45.03,201.52
100.18,25.2,33,0,4,Rainy,20.04,146.75
99.68,38.0,18,0,6,Cloudy,59.23,223.84
109.35,28.6,81,0,4,Rainy,18.29,112.93
115.54,36.3,87,0,3,Sunny,53.11,186.96
108.28,27.8,29,0,3,Rainy,27.05,164.52
115.6,37.0,14,0,2,Cloudy,69.07,248.25
97.94,32.7,83,0,5,Sunny,43.85,157.09
105.59,22.8,96,0,1,Sunny,45.82,156.26
103.52,33.0,53,0,3,Cloudy,35.55,166.4
90.35,23.8,42,0,4,Rainy,0.0,95.2
106.7,28.2,75,1,2,Rainy,39.35,173.65
109.85,23.4,18,0,4,Rainy,40.19,187.54
107.76,20.4,34,1,2,Sunny,89.38,287.39
112.09,24.2,44,0,0,Sunny,55.39,199.28
107.14,30.7,16,0,3,Cloudy,56.91,233.96
92.0,29.6,96,0,5,Cloudy,24.66,124.66
93.49,30.0,18,0,0,Sunny,42.03,195.82
107.89,25.0,5,0,3,Cloudy,61.96,228.49
98.25,33.7,72,0,5,Cloudy,39.17,161.53
92.39,34.1,53,0,5,Cloudy,38.49,163.4
102.89,27.2,22,0,5,Cloudy,79.74,245.21
106.63,37.6,40,1,4,Cloudy,69.53,238.59
99.86,32.9,68,0,4,Sunny,41.19,174.44
111.61,34.3,100,0,1,Rainy,16.53,104.23
109.31,25.5,32,0,4,Sunny,65.27,224.14
99.98,20.0,96,0,2,Cloudy,15.69,102.78
112.65,37.3,36,0,1,Sunny,59.94,232.82
109.46,36.4,76,0,2,Cloudy,41.24,166.11
109.12,22.5,29,0,1,Rainy,28.64,149.33
106.6,27.5,51,0,2,Sunny,44.79,175.77
90.34,33.2,24,0,1,Rainy,11.46,130.42
110.9,33.0,37,1,3,Sunny,85.78,265.13
101.28,37.2,34,0,5,Sunny,73.92,241.57
118.28,22.8,41,0,3,Rainy,28.96,152.03
114.54,28.6,84,1,1,Cloudy,73.9,221.92
107.63,21.9,57,0,0,Sunny,51.92,191.18
97.57,27.8,93,0,6,Rainy,14.74,92.71
96.11,20.3,78,0,1,Cloudy,21.84,108.11
100.21,38.0,73,0,0,Sunny,40.68,171.67
104.3,30.5,12,0,5,Rainy,45.12,206.91
98.88,37.0,5,0,2,Sunny,54.7,223.91
105.45,21.2,99,0,1,Sunny,35.24,141.37
94.96,24.5,11,0,0,Rainy,12.34,140.19
119.33,25.2,66,0,5,Cloudy,66.84,236.44
93.24,27.7,91,0,1,Cloudy,10.15,99.32
